time,temperature_2m,relative_humidity_2m,wind_speed_10m,shortwave_radiation,diffuse_radiation,direct_normal_irradiance,precipitation,dew_point_2m,cloud_cover
2020-01-03 20:00:00+00:00,25.5,20.674408,28.449112,0.0,0.0,0.0,0.0,1.35,0.0
2020-01-03 21:00:00+00:00,25.35,18.44943,26.836306,0.0,0.0,0.0,0.0,-0.35,0.0
2020-01-03 22:00:00+00:00,25.05,18.510462,26.27753,2.0,2.0,0.0,0.0,-0.55,0.0
2020-01-03 23:00:00+00:00,26.45,16.667284,26.693459,115.0,48.0,417.71323,0.0,-0.85,0.0
2020-01-04 00:00:00+00:00,27.65,17.69824,29.627365,346.0,87.0,681.1814,0.0,0.95,0.0
2020-01-04 01:00:00+00:00,30.5,14.687184,27.257967,582.0,107.0,813.232,0.0,0.65,0.0
2020-01-04 02:00:00+00:00,33.25,12.749897,24.627789,795.0,120.0,890.3676,0.0,0.85,0.0
2020-01-04 03:00:00+00:00,35.55,12.225446,20.421871,961.0,128.0,935.4935,0.0,2.05,0.0
2020-01-04 04:00:00+00:00,37.3,13.203986,14.76439,1066.0,133.0,959.8288,0.0,4.5,0.0
2020-01-04 05:00:00+00:00,38.1,13.886267,6.9527545,1099.0,134.0,967.5357,0.0,5.85,0.0
2020-01-04 06:00:00+00:00,38.4,14.28899,11.113451,1056.0,131.0,958.8463,0.0,6.5,0.0
2020-01-04 07:00:00+00:00,38.25,14.257466,22.79684,946.0,127.0,934.6821,0.0,6.35,0.0
2020-01-04 08:00:00+00:00,37.55,14.758623,27.792374,775.0,118.0,890.24744,0.0,6.3,0.0
2020-01-04 09:00:00+00:00,37.6,13.218849,25.478743,559.0,105.0,811.58215,0.0,4.75,0.0
2020-01-04 10:00:00+00:00,34.3,22.766146,33.05145,317.0,84.0,660.79614,0.0,10.05,0.0
2020-01-04 11:00:00+00:00,31.4,30.6056,30.145567,91.0,40.0,354.735,0.0,12.05,0.0
2020-01-04 12:00:00+00:00,29.8,39.2218,21.829777,0.0,0.0,0.0,0.0,14.45,0.0
2020-01-04 13:00:00+00:00,28.05,49.65811,20.991426,0.0,0.0,0.0,0.0,16.55,62.0
2020-01-04 14:00:00+00:00,27.35,55.461956,18.0036,0.0,0.0,0.0,0.0,17.65,66.0
2020-01-04 15:00:00+00:00,27.35,54.2502,10.495713,0.0,0.0,0.0,0.0,17.3,45.0
2020-01-04 16:00:00+00:00,26.9,46.128746,7.072878,0.0,0.0,0.0,0.0,14.35,21.0
2020-01-04 17:00:00+00:00,26.9,35.82773,11.681987,0.0,0.0,0.0,0.0,10.5,0.0
2020-01-04 18:00:00+00:00,26.0,43.122143,9.339208,0.0,0.0,0.0,0.0,12.5,0.0
2020-01-04 19:00:00+00:00,25.65,51.291595,10.990322,0.0,0.0,0.0,0.0,14.85,0.0
2020-01-04 20:00:00+00:00,25.25,56.00576,11.988594,0.0,0.0,0.0,0.0,15.85,0.0
2020-01-04 21:00:00+00:00,24.75,55.882328,9.504272,0.0,0.0,0.0,0.0,15.35,0.0
2020-01-04 22:00:00+00:00,24.45,55.09434,7.754637,2.0,2.0,0.0,0.0,14.85,0.0
2020-01-04 23:00:00+00:00,26.15,45.627327,7.9036193,109.0,47.0,392.3391,0.0,13.5,0.0
2020-01-05 00:00:00+00:00,28.3,42.228382,11.792404,331.0,85.0,650.6484,0.0,14.25,2.0
2020-01-05 01:00:00+00:00,32.35,30.966684,19.33639,564.0,107.0,784.8327,0.0,13.05,1.0
2020-01-05 02:00:00+00:00,34.25,42.24489,23.904108,773.0,117.0,866.8862,0.0,19.6,0.0
2020-01-05 03:00:00+00:00,34.55,46.13989,23.770906,913.0,127.0,883.6183,0.0,21.3,10.0
2020-01-05 04:00:00+00:00,35.55,41.686573,19.386591,951.0,156.0,818.22034,0.0,20.55,16.0
2020-01-05 05:00:00+00:00,35.3,44.125233,22.45315,973.0,166.0,809.0843,0.0,21.25,19.0
2020-01-05 06:00:00+00:00,33.7,49.27638,24.379204,919.0,170.0,776.0285,0.1,21.6,29.0
2020-01-05 07:00:00+00:00,32.85,51.841515,18.919704,677.0,227.0,513.0825,0.0,21.65,46.0
2020-01-05 08:00:00+00:00,32.25,55.625004,16.981165,550.0,162.0,524.98865,0.0,22.25,43.0
2020-01-05 09:00:00+00:00,31.25,56.929684,16.641972,421.0,154.0,476.27777,0.0,21.7,31.0
2020-01-05 10:00:00+00:00,30.4,61.988617,17.566378,229.0,87.0,401.3512,0.0,22.3,36.0
2020-01-05 11:00:00+00:00,29.2,69.092964,16.485485,69.0,37.0,221.64731,0.0,22.95,70.0
2020-01-05 12:00:00+00:00,28.05,74.761345,12.599998,0.0,0.0,0.0,0.0,23.15,79.0
2020-01-05 13:00:00+00:00,27.7,78.4049,17.068707,0.0,0.0,0.0,0.0,23.6,68.0
2020-01-05 14:00:00+00:00,27.65,80.79181,15.137133,0.0,0.0,0.0,0.0,24.05,21.0
2020-01-05 15:00:00+00:00,27.25,81.71815,17.31746,0.0,0.0,0.0,0.0,23.85,28.0
2020-01-05 16:00:00+00:00,26.45,83.36384,14.8257065,0.0,0.0,0.0,0.0,23.4,67.0
2020-01-05 17:00:00+00:00,26.45,80.39313,11.681987,0.0,0.0,0.0,0.0,22.8,76.0
2020-01-05 18:00:00+00:00,26.5,77.75917,11.165805,0.0,0.0,0.0,0.0,22.3,77.0
2020-01-05 19:00:00+00:00,26.45,76.343475,13.397612,0.0,0.0,0.0,0.0,21.95,75.0
2020-01-05 20:00:00+00:00,26.35,74.483986,13.979872,0.0,0.0,0.0,0.0,21.45,24.0
2020-01-05 21:00:00+00:00,25.95,74.64694,7.5170207,0.0,0.0,0.0,0.0,21.1,2.0
2020-01-05 22:00:00+00:00,25.8,76.476944,6.130579,2.0,2.0,0.0,0.0,21.35,3.0
2020-01-05 23:00:00+00:00,26.95,71.0221,9.339208,103.0,46.0,365.7525,0.0,21.25,1.0
2020-01-06 00:00:00+00:00,29.4,55.272644,9.449572,319.0,85.0,622.4474,0.0,19.5,0.0
2020-01-06 01:00:00+00:00,31.1,47.549915,7.145796,377.0,163.0,368.65714,0.0,18.65,52.0
2020-01-06 02:00:00+00:00,33.05,40.369602,7.653705,606.0,214.0,518.9664,0.0,17.8,22.0
2020-01-06 03:00:00+00:00,34.8,35.92538,9.511088,854.0,175.0,764.1147,0.0,17.5,3.0
2020-01-06 04:00:00+00:00,36.35,32.157024,11.770403,1019.0,138.0,907.1329,0.0,17.1,0.0
2020-01-06 05:00:00+00:00,37.6,28.820702,13.32,1057.0,132.0,927.35345,0.0,16.45,2.0
2020-01-06 06:00:00+00:00,38.5,26.84299,14.561099,1009.0,140.0,899.9342,0.0,16.1,58.0
2020-01-06 07:00:00+00:00,39.3,24.663588,19.110542,905.0,131.0,881.70355,0.0,15.45,51.0
2020-01-06 08:00:00+00:00,34.95,36.079906,25.305208,582.0,161.0,568.8462,0.0,17.7,35.0
2020-01-06 09:00:00+00:00,34.3,45.79174,18.35647,431.0,131.0,534.0484,0.0,20.95,23.0
2020-01-06 10:00:00+00:00,35.25,30.560572,19.386591,281.0,85.0,552.1959,0.0,15.35,14.0
2020-01-06 11:00:00+00:00,33.15,38.044983,19.191748,79.0,37.0,289.7594,0.0,16.95,12.0
2020-01-06 12:00:00+00:00,30.15,46.558537,24.569836,0.0,0.0,0.0,0.0,17.45,19.0
2020-01-06 13:00:00+00:00,29.1,49.932476,25.476198,0.0,0.0,0.0,0.0,17.6,11.0
2020-01-06 14:00:00+00:00,28.35,52.980274,24.967497,0.0,0.0,0.0,0.0,17.85,9.0
2020-01-06 15:00:00+00:00,27.9,55.075905,23.419376,0.0,0.0,0.0,0.0,18.05,100.0
2020-01-06 16:00:00+00:00,27.7,56.074028,22.159746,0.0,0.0,0.0,0.0,18.15,97.0
2020-01-06 17:00:00+00:00,27.55,56.568016,22.66857,0.0,0.0,0.0,0.0,18.15,98.0
2020-01-06 18:00:00+00:00,27.55,56.2138,21.67487,0.0,0.0,0.0,0.0,18.05,93.0
2020-01-06 19:00:00+00:00,27.55,55.511215,21.892027,0.0,0.0,0.0,0.0,17.85,98.0
2020-01-06 20:00:00+00:00,27.5,55.324432,21.758419,0.0,0.0,0.0,0.0,17.75,74.0
2020-01-06 21:00:00+00:00,26.9,58.581722,19.513195,0.0,0.0,0.0,0.0,18.1,79.0
2020-01-06 22:00:00+00:00,26.5,61.887543,18.626305,2.0,2.0,0.0,0.0,18.6,82.0
2020-01-06 23:00:00+00:00,27.8,56.806293,20.65848,104.0,46.0,374.8903,0.0,18.45,97.0
2020-01-07 00:00:00+00:00,30.3,44.019066,10.787993,325.0,85.0,642.08813,0.0,16.7,79.0
2020-01-07 01:00:00+00:00,32.7,35.690334,8.854829,560.0,105.0,786.2726,0.0,15.55,90.0
2020-01-07 02:00:00+00:00,34.9,30.270456,7.653705,767.0,120.0,858.1283,0.0,14.9,91.0
2020-01-07 03:00:00+00:00,36.4,28.501205,9.346143,928.0,128.0,901.20703,0.0,15.25,92.0
2020-01-07 04:00:00+00:00,37.4,28.222225,13.797912,1028.0,132.0,922.9865,0.0,15.95,91.0
2020-01-07 05:00:00+00:00,37.5,27.71248,17.673029,1060.0,133.0,929.32965,0.0,15.75,86.0
2020-01-07 06:00:00+00:00,37.25,26.6012,20.68356,1025.0,130.0,926.4377,0.0,14.9,91.0
2020-01-07 07:00:00+00:00,36.9,27.114365,21.370783,911.0,132.0,886.62366,0.0,14.9,15.0
2020-01-07 08:00:00+00:00,36.25,28.921862,21.028437,714.0,134.0,782.63434,0.0,15.35,6.0
2020-01-07 09:00:00+00:00,36.75,29.711826,14.458382,526.0,105.0,747.9842,0.0,16.2,1.0
2020-01-07 10:00:00+00:00,34.55,38.188015,24.735432,293.0,83.0,589.8448,0.0,18.25,16.0
2020-01-07 11:00:00+00:00,32.15,42.470886,27.558228,85.0,38.0,323.04663,0.0,17.8,1.0
2020-01-07 12:00:00+00:00,30.25,48.07501,31.259941,0.0,0.0,0.0,0.0,18.05,9.0
2020-01-07 13:00:00+00:00,29.4,51.92987,29.882166,0.0,0.0,0.0,0.0,18.5,6.0
2020-01-07 14:00:00+00:00,29.45,51.618355,28.673721,0.0,0.0,0.0,0.0,18.45,1.0
2020-01-07 15:00:00+00:00,30.3,42.777023,26.649727,0.0,0.0,0.0,0.0,16.25,1.0
2020-01-07 16:00:00+00:00,30.0,38.028175,28.82249,0.0,0.0,0.0,0.0,14.15,0.0
2020-01-07 17:00:00+00:00,29.25,39.323433,26.525429,0.0,0.0,0.0,0.0,14.0,0.0
2020-01-07 18:00:00+00:00,29.1,39.281784,29.157776,0.0,0.0,0.0,0.0,13.85,9.0
2020-01-07 19:00:00+00:00,28.75,38.80357,30.302078,0.0,0.0,0.0,0.0,13.35,15.0
2020-01-07 20:00:00+00:00,28.2,38.90393,29.68636,0.0,0.0,0.0,0.0,12.9,0.0
2020-01-07 21:00:00+00:00,27.85,38.55251,27.09822,0.0,0.0,0.0,0.0,12.45,80.0
2020-01-07 22:00:00+00:00,27.55,38.722397,25.872454,1.0,1.0,0.0,0.0,12.25,76.0
2020-01-07 23:00:00+00:00,28.75,35.402493,27.14123,102.0,45.0,371.14252,0.0,11.95,94.0
2020-01-08 00:00:00+00:00,30.65,30.19913,25.277023,321.0,87.0,629.66895,0.0,11.2,91.0
2020-01-08 01:00:00+00:00,33.45,24.601233,21.791153,556.0,109.0,774.86005,0.0,10.5,75.0
2020-01-08 02:00:00+00:00,36.1,21.23642,19.64558,766.0,118.0,861.0245,0.0,10.5,61.0
2020-01-08 03:00:00+00:00,38.25,19.85102,18.998316,926.0,126.0,902.1287,0.0,11.25,69.0
2020-01-08 04:00:00+00:00,39.95,19.224476,20.421871,1026.0,132.0,921.3344,0.0,12.15,55.0
2020-01-08 05:00:00+00:00,41.2,18.955132,26.044699,1062.0,131.0,933.31793,0.0,12.95,95.0
2020-01-08 06:00:00+00:00,40.1,23.856863,36.55729,863.0,194.0,692.1969,0.0,15.6,99.0
2020-01-08 07:00:00+00:00,34.45,38.885494,50.281574,600.0,244.0,404.84332,0.0,18.45,99.0
2020-01-08 08:00:00+00:00,34.5,38.777508,48.600002,557.0,155.0,541.7516,0.0,18.45,100.0
2020-01-08 09:00:00+00:00,32.8,44.001522,48.46648,361.0,135.0,400.78766,0.0,18.95,97.0
2020-01-08 10:00:00+00:00,30.65,49.247017,47.062344,262.0,87.0,490.14407,0.0,18.8,98.0
2020-01-08 11:00:00+00:00,28.6,57.35478,41.587402,81.0,39.0,287.6785,0.0,19.35,100.0
2020-01-08 12:00:00+00:00,27.4,61.320644,36.509396,1.0,1.0,0.0,0.0,19.3,98.0
2020-01-08 13:00:00+00:00,26.35,66.660225,36.918873,0.0,0.0,0.0,0.0,19.65,97.0
2020-01-08 14:00:00+00:00,26.0,67.422455,36.424103,0.0,0.0,0.0,0.0,19.5,98.0
2020-01-08 15:00:00+00:00,26.3,59.181465,33.985218,0.0,0.0,0.0,0.0,17.7,99.0
2020-01-08 16:00:00+00:00,25.8,57.769203,33.657593,0.0,0.0,0.0,0.0,16.85,99.0
2020-01-08 17:00:00+00:00,25.15,61.778965,31.89202,0.0,0.0,0.0,0.0,17.3,99.0
2020-01-08 18:00:00+00:00,24.8,62.882885,28.691795,0.0,0.0,0.0,0.0,17.25,95.0
2020-01-08 19:00:00+00:00,24.6,62.04723,29.157776,0.0,0.0,0.0,0.0,16.85,95.0
2020-01-08 20:00:00+00:00,24.65,59.357594,29.215502,0.0,0.0,0.0,0.0,16.2,96.0
2020-01-08 21:00:00+00:00,24.75,56.061844,26.61323,0.0,0.0,0.0,0.0,15.4,97.0
2020-01-08 22:00:00+00:00,24.75,52.90688,25.809765,1.0,1.0,0.0,0.0,14.5,98.0
2020-01-08 23:00:00+00:00,25.9,46.913544,27.381308,97.0,47.0,327.97842,0.0,13.7,97.0
2020-01-09 00:00:00+00:00,26.9,46.427853,28.04305,299.0,99.0,541.3152,0.0,14.45,97.0
2020-01-09 01:00:00+00:00,29.15,40.45789,26.749235,552.0,106.0,775.5378,0.0,14.35,0.0
2020-01-09 02:00:00+00:00,31.7,34.622013,24.514387,760.0,118.0,854.60376,0.0,14.2,56.0
2020-01-09 03:00:00+00:00,33.9,30.987028,23.269482,922.0,130.0,894.0158,0.0,14.4,49.0
2020-01-09 04:00:00+00:00,35.6,28.655437,25.233404,1022.0,138.0,911.4322,0.0,14.65,34.0
2020-01-09 05:00:00+00:00,37.0,26.364939,26.987997,1060.0,134.0,928.2914,0.0,14.55,53.0
2020-01-09 06:00:00+00:00,37.95,25.117052,29.871325,1023.0,135.0,918.4083,0.0,14.6,0.0
2020-01-09 07:00:00+00:00,34.85,38.150272,39.518097,920.0,127.0,901.0771,0.0,18.5,0.0
2020-01-09 08:00:00+00:00,32.8,42.780926,43.133945,754.0,117.0,857.4023,0.0,18.5,0.0
2020-01-09 09:00:00+00:00,32.1,44.784454,42.40824,543.0,105.0,775.3935,0.0,18.6,0.0
2020-01-09 10:00:00+00:00,30.65,50.021538,40.541176,308.0,83.0,628.52954,0.0,19.05,0.0
2020-01-09 11:00:00+00:00,28.75,57.390587,37.446922,90.0,41.0,334.54907,0.0,19.5,0.0
2020-01-09 12:00:00+00:00,27.4,63.25524,35.428463,1.0,1.0,0.0,0.0,19.8,3.0
2020-01-09 13:00:00+00:00,26.5,66.48424,34.366333,0.0,0.0,0.0,0.0,19.75,9.0
2020-01-09 14:00:00+00:00,26.5,63.850636,31.991425,0.0,0.0,0.0,0.0,19.1,0.0
2020-01-09 15:00:00+00:00,26.8,58.190998,30.652895,0.0,0.0,0.0,0.0,17.9,0.0
2020-01-09 16:00:00+00:00,26.05,59.685005,30.376833,0.0,0.0,0.0,0.0,17.6,0.0
2020-01-09 17:00:00+00:00,25.35,63.004143,29.337238,0.0,0.0,0.0,0.0,17.8,10.0
2020-01-09 18:00:00+00:00,25.25,62.982136,24.967499,0.0,0.0,0.0,0.0,17.7,95.0
2020-01-09 19:00:00+00:00,25.4,61.640465,21.734581,0.0,0.0,0.0,0.0,17.5,98.0
2020-01-09 20:00:00+00:00,25.55,59.568466,18.86139,0.0,0.0,0.0,0.0,17.1,96.0
2020-01-09 21:00:00+00:00,25.7,57.562202,18.35647,0.0,0.0,0.0,0.0,16.7,93.0
2020-01-09 22:00:00+00:00,26.1,53.593,17.026896,1.0,1.0,0.0,0.0,15.95,66.0
2020-01-09 23:00:00+00:00,28.45,43.514965,17.518356,95.0,44.0,337.02768,0.0,14.85,57.0
2020-01-10 00:00:00+00:00,31.4,38.292877,15.725037,311.0,84.0,617.979,0.0,15.5,0.0
2020-01-10 01:00:00+00:00,36.1,36.16697,17.84816,538.0,107.0,751.7823,0.0,18.75,46.0
2020-01-10 02:00:00+00:00,38.65,32.676163,26.242987,721.0,136.0,780.1331,0.0,19.35,93.0
2020-01-10 03:00:00+00:00,40.0,29.365585,24.967497,904.0,134.0,870.05853,0.0,18.8,11.0
2020-01-10 04:00:00+00:00,41.0,26.98395,22.415602,934.0,167.0,791.1508,0.0,18.3,22.0
2020-01-10 05:00:00+00:00,42.2,23.704798,18.079027,976.0,182.0,795.9601,0.0,17.25,15.0
2020-01-10 06:00:00+00:00,42.35,21.447193,11.770403,929.0,174.0,780.54645,0.0,15.8,21.0
2020-01-10 07:00:00+00:00,41.15,22.201294,9.422101,731.0,151.0,658.546,0.0,15.35,91.0
2020-01-10 08:00:00+00:00,40.15,26.343615,9.746631,515.0,152.0,488.0368,0.0,17.2,90.0
2020-01-10 09:00:00+00:00,38.95,31.067928,11.983188,465.0,119.0,611.5283,0.0,18.8,78.0
2020-01-10 10:00:00+00:00,35.45,40.642532,22.427162,209.0,98.0,309.32706,0.0,20.05,65.0
2020-01-10 11:00:00+00:00,33.6,49.250595,15.596767,55.0,32.0,156.57411,0.0,21.5,69.0
2020-01-10 12:00:00+00:00,31.25,52.56085,29.59235,0.0,0.0,0.0,0.0,20.4,78.0
2020-01-10 13:00:00+00:00,30.65,55.577732,21.746502,0.0,0.0,0.0,0.0,20.75,13.0
2020-01-10 14:00:00+00:00,31.25,54.20507,15.0038395,0.0,0.0,0.0,0.0,20.9,10.0
2020-01-10 15:00:00+00:00,31.45,54.42116,11.753877,0.0,0.0,0.0,0.0,21.15,61.0
2020-01-10 16:00:00+00:00,34.45,37.92172,30.599998,0.0,0.0,0.0,0.0,18.05,81.0
2020-01-10 17:00:00+00:00,33.05,39.116215,33.35784,0.0,0.0,0.0,0.0,17.3,72.0
2020-01-10 18:00:00+00:00,30.7,57.14802,27.402597,0.0,0.0,0.0,0.0,21.25,82.0
2020-01-10 19:00:00+00:00,29.2,68.05406,22.392462,0.0,0.0,0.0,0.0,22.7,99.0
2020-01-10 20:00:00+00:00,28.75,70.06241,19.652176,0.0,0.0,0.0,0.0,22.75,91.0
2020-01-10 21:00:00+00:00,28.7,69.20776,17.643673,0.0,0.0,0.0,0.0,22.5,99.0
2020-01-10 22:00:00+00:00,28.5,59.6928,16.676977,1.0,1.0,0.0,0.0,19.9,99.0
2020-01-10 23:00:00+00:00,29.5,47.274994,18.947083,85.0,53.0,213.04428,0.0,17.1,100.0
2020-01-11 00:00:00+00:00,31.15,42.7371,21.2522,294.0,106.0,514.7918,0.0,17.0,94.0
2020-01-11 01:00:00+00:00,32.95,42.421364,16.700275,520.0,116.0,706.86237,0.0,18.5,24.0
2020-01-11 02:00:00+00:00,34.8,42.393127,10.829958,740.0,119.0,829.6216,0.0,20.15,4.0
2020-01-11 03:00:00+00:00,35.5,45.410595,14.021525,871.0,163.0,800.79926,0.0,21.9,32.0
2020-01-11 04:00:00+00:00,34.8,51.082253,22.539564,971.0,148.0,849.2876,0.0,23.2,14.0
2020-01-11 05:00:00+00:00,34.4,50.366413,24.312662,984.0,161.0,825.0345,0.0,22.6,26.0
2020-01-11 06:00:00+00:00,34.05,51.670914,23.363974,893.0,179.0,737.88666,0.0,22.7,56.0
2020-01-11 07:00:00+00:00,33.35,55.553207,24.27265,872.0,155.0,813.5153,0.0,23.25,63.0
